Omega_saavedraa_mean,theta_saavedra_mean,feasibility_saavedra_mean,proportion_mean,area_mean,area_alone_mean,distance_mean,feasibility_mean,outcome_mean,R_mean,convex_mean,detection_mean,Omega_saavedra,theta_saavedra,feasibility_saavedra,proportion,area,area_alone,distance,feasibility,outcome,Radius,convex,detection,r1,r2,alpha11,alpha21,alpha12,alpha22,vero_model,trcy_model,environment
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.8499964541811084,60.41702126077116,0,1.2331212722826732,10386.390626854602,8422.846041434348,-14.068540740174594,0,vero,479.2457730988204,0,1,5.119001770203926,16.26954307200761,0.02059160375139271,0.0068794416367891345,0.07417531002995192,0.007483444343494715,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.5936644491183017,45.96397130381823,0,0.9619859213250267,5465.992799755302,5681.988351998453,-9.968060412948835,0,vero,222.17138225355941,0,1,4.3117818106737715,16.383868873953357,0.01111949599310174,0.009584987189353971,0.029079048457426055,0.009348632320851393,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.6368775576294637,49.2487496037071,0,0.8587863715691871,11689.043462890593,13611.118957945502,-12.75542893913657,0,vero,334.93585064469124,0,1,4.2676162878479325,19.39398180034237,0.01796564434845742,0.014405797863956592,0.042765635783104994,0.013860658855360185,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.6397782403599087,52.00573611321415,0,1.0842540184073635,8940.306763030547,8245.583240874463,-11.389482596753368,0,vero,308.7710359619083,0,1,4.404432703030006,16.370085040821163,0.015789494328089147,0.010351810878699805,0.042668525903296235,0.009554016825430995,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.7470110044101274,55.32698515155092,0,0.7640087940196046,10289.050182283736,13467.188156501397,-13.702810134952781,0,vero,366.87976869791845,0,1,4.103378213358178,18.186403205607437,0.02026775620380742,0.01170907653988282,0.049118631480487895,0.012156375295735043,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.9854479407512525,47.13863141816459,0,0.2737497536658261,3384.3936505825577,12363.092953551954,-12.955619005006394,0,vero,268.10871243514356,0,1,4.455874412687441,18.469308633693583,0.01540527080384622,0.010371759296257091,0.032003496631320794,0.014682183260224278,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-1.31619941912923,49.481994296032624,0,0.11528197118276691,1209.7194891790566,10493.570475657283,-14.078351072222652,0,vero,243.44498312612023,0,1,4.2293823762256055,18.664549019004106,0.01334467086927424,0.007680710443931626,0.03005655825028608,0.014386271753063678,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-1.196741630657519,49.12821140688209,0,0.14711934868489102,1644.5781532450217,11178.530682374601,-13.476406780709658,0,vero,259.91462826438743,0,1,3.7236767021940738,18.230489716817775,0.012196541063802984,0.007677093586751625,0.033680061675972775,0.016767985273611823,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.6659057669564373,47.88689271788119,0,0.6798163815077063,4740.745559777082,6973.567699652942,-12.0823067974013,0,vero,242.72566035260724,0,1,3.9898572419154004,19.042389010619306,0.010118516436661156,0.008487841043456054,0.03360293061652949,0.01260872065079681,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.4791781129853191,36.960778659985344,0,1.1328138032052548,6072.136959257792,5360.225080306141,-6.962937119466093,0,vero,215.462174414145,0,1,4.185991609718356,17.884550790953337,0.007380070509114085,0.010459997566625556,0.028578193463284916,0.013287869626495814,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.4929036108729937,44.658681447916464,0,1.182042406206923,7359.210808824289,6225.843311695891,-9.73721943894753,0,vero,243.89106338816876,0,1,3.6010584944623636,18.91457051023162,0.009202650217058473,0.010596415125974378,0.033826789281245634,0.012377077609921395,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.9375988437685246,45.91290842794202,0,0.3188551268854612,3407.6226467653123,10687.05615635089,-12.033997247792161,0,vero,262.10707912947214,0,1,4.989676312380443,17.395147995547234,0.01403429453418875,0.009210837213104605,0.03300221682085334,0.01393157918489349,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.6526451664883405,50.880376056811905,0,0.8494717420041256,7657.43330201111,9014.347297704366,-12.704897072217015,0,vero,279.7114511082503,0,1,3.900363920281327,17.935148482132963,0.01499934833407077,0.011246933453462058,0.0363313129655866,0.010994987456908538,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.43874860256786963,44.36340098084485,0,1.5187152326807276,4696.618026436178,3092.494185460986,-8.530123203344694,0,vero,189.67972306015778,0,1,3.6741568409965746,17.669820988128595,0.006485465451107865,0.0078050980575282754,0.027660322279119336,0.008723697237029378,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-1.7518562630396297,41.03001151395446,0,0.042531973144396946,318.5590033688941,7489.871261965194,-11.53086013596517,0,vero,173.4707615968035,0,1,4.342625398654128,17.314619797921413,0.014159544108005871,0.010169814736859168,0.014296965705098596,0.009677382909551535,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.7463195340265824,45.819823122958404,0,0.5584138680471783,5202.546862145982,9316.650534378274,-11.647093395115233,0,vero,236.41908743183242,0,1,4.033272099924577,18.564595001941683,0.014895147079074602,0.012495482533530016,0.025881052048049344,0.011443209595096244,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.6363056962654406,43.377340660699154,0,0.660053870255197,3373.956531180183,5111.638130196416,-10.242643737144682,0,vero,193.9573601219809,0,1,3.3916487895644103,18.35286791654171,0.007624422251852952,0.008048343761666093,0.025422895281692684,0.012265521100947299,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.5816662866853216,43.512253973051244,0,0.9168763365843027,6330.985539137897,6904.950304119656,-9.758431952209671,0,vero,217.9141998305583,0,1,3.753065124515013,17.70704432361933,0.01217381947365046,0.012744385731164827,0.02477034499660609,0.010376873990276248,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.658250537458749,48.375253442585816,0,0.7802969825137739,8889.4871985229,11392.440824114019,-11.874793649540594,0,vero,293.63454918845224,0,1,4.090831258447818,18.51541122009059,0.01646542232480387,0.01335749417123297,0.036184613966610366,0.012658339807269178,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.3395540276399064,32.984744423335634,0,2.0999493845468344,10663.072967835895,5077.776181799243,-4.483772558026984,0,vero,244.8896449568723,0,1,4.5072298923536485,20.316824233714176,0.006208312669200625,0.013372848802778316,0.03374027417911774,0.01496348718313354,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.9573699148794922,45.997051048606416,0,0.276989349865131,4110.04389074813,14838.274080752033,-12.717268647696844,0,vero,319.7127819511722,0,1,4.812192838780903,18.437657590882626,0.013882379175911461,0.009483878717205187,0.04308610684308111,0.019554752766082012,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.5765256199597196,38.536811567973395,0,0.8562212394021166,9973.969823668856,11648.823183402335,-9.388425852846073,0,vero,270.5297168340963,0,1,3.8003121993545,18.925092523861174,0.013652401048672711,0.017499455971229285,0.029140238482099453,0.015610106236731846,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.457713492644232,42.89324030039919,0,1.5506122542208265,7619.285854580378,4913.727357590776,-8.991394440584562,0,vero,198.41007880991293,0,1,3.791142012742264,19.059940342630668,0.011402061564290944,0.014356262003008711,0.021461625015256426,0.007884252364593322,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.4539876257208798,40.15475660383702,0,1.331290122678312,10387.809357635013,7802.814112927272,-8.082785108252997,0,vero,262.08696344858737,0,1,3.871274591180047,18.48557312519507,0.01026732453640952,0.014048002877449743,0.0340755639533136,0.013903585570723066,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.8408488526905141,45.798415726186995,0,0.25942002373168704,4927.123771043547,18992.84295856658,-11.86147923212943,0,trcy,255.6151542941351,0,1,4.633819630546165,17.985996872056962,0.01933314522726713,0.00831120969900144,0.024515517080150238,0.017972988939014042,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.24517623597090699,38.803006904676025,0,3.9320594825571034,9415.189006484816,2394.467593445945,-4.244157542220853,0,vero,228.35728720397984,0,1,3.4477453056239034,17.372696901788565,0.004673221358075343,0.01028299536930765,0.03655157857566987,0.009374010892814734,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.7892111180609754,48.085445011935086,0,0.508796882454637,7438.999891632967,14620.765472744833,-12.840849928193474,0,vero,306.68311726854705,0,1,4.289771877662517,18.835871413285602,0.0186833807035766,0.013772556095076492,0.03584337064764682,0.014316850516384554,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-2.559856318207042,53.659547860316856,0,0.006940167668022612,83.53130059735386,12035.919677017479,-15.683529944868404,0,vero,253.76588100851762,0,1,4.090011639933696,19.06525044901969,0.016534715542462622,0.007485333420874434,0.02975930504085416,0.013317275857593661,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.46313949712336744,42.99665608930271,0,1.2946004621675857,5601.257032682579,4326.6298725896,-8.959051944233583,0,vero,244.37855180881328,0,1,4.325878457507038,18.713617393572054,0.006160223294067313,0.007207122297972869,0.03841069860717356,0.012849497163950433,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-0.3018980588436332,40.76001212141154,0,2.8450369873576427,17005.98836666706,5977.422593180958,-5.806312390003797,0,vero,313.0764506312801,0,1,3.580161513250985,17.863201366075238,0.008266197309795734,0.014528654887106569,0.047860119547119426,0.013229427065225376,Beverton-Holt,Beverton-Holt,woody
-0.6799732343999784,45.634438883644926,0,0.6471745082034662,5918.387112470424,9144.963278760251,-11.160188149754742,FALSE,vero,255.04306919615075,0,1,-2.3480275887015285,56.57771555918049,0,0.016487800381157953,205.8354464254779,12484.105924808746,-15.549339364046213,0,vero,294.0009830473763,0,1,5.385166057014775,17.874193170379357,0.02366831761984885,0.0071718652195284,0.032674306313188024,0.00964990191871621,Beverton-Holt,Beverton-Holt,woody
